t,Qin,Qet,hpEND,Qpf,Qover,Qfs,Qet_1,Qhc,Qpipe,Qet_2,teta_usz,teta_sz,Qrain,Qinfp,Qinfsz,hp,s,husz,hsz,nsz,nusz,hszEST
93,0.0,0.0,0.024936181277759366,0.00010220753001481762,0,0.00010141767022195796,0.0,0.0,0.00010141767022195799,0.0,0.34388658638196035,0.4,0,0,0.0,0.02902448247835207,0.9769505294942054,0.5,-6.03510974918689e-19,0.4,0.35200000000000004,0.010141767022195798
94,0.0,0.0,0.020879474468844843,0.00010141767022286308,0,0.00010063391446671224,0.0,0.0,0.00010063391446671223,0.0,0.34394928684245246,0.4,0,0,0.0,0.024936181277759366,0.9771286558024217,0.5,7.5174174068819155e-19,0.4,0.35200000000000004,0.010063391446671224
95,0.0,0.0,0.01685411789014961,0.00010063391446738082,0,9.985621557588219e-05,0.0,0.0,9.985621557588219e-05,0.0,0.34401150275377235,0.4,0,0,0.0,0.020879474468844843,0.9773054055504895,0.5,7.5174174068819155e-19,0.4,0.35200000000000004,0.009985621557588219
96,0.0,0.0,0.012859869267094533,9.985621557637689e-05,0,9.908452674203534e-05,0.0,0.0,9.908452674203534e-05,0.0,0.34407323786051963,0.4,0,0,0.0,0.01685411789014961,0.9774807893764762,0.5,7.5174174068819155e-19,0.4,0.35200000000000004,0.009908452674203533
97,0.0,0.0,0.008896488197398428,9.908452674240264e-05,0,9.8318801519464e-05,0.0,0.0,9.831880151946398e-05,0.0,0.34413449587835476,0.4,0,0,0.0,0.012859869267094533,0.9776548178362351,0.5,3.4622471719019526e-18,0.4,0.35200000000000004,0.009831880151946398
98,0.0,0.0,0.004963736136608934,9.831880151973736e-05,0,9.755899382138893e-05,0.0,0.0,9.755899382138896e-05,0.0,0.34419528049422266,0.4,0,0,0.0,0.008896488197398428,0.9778275014040415,0.5,7.5174174068819155e-19,0.4,0.35200000000000004,0.009755899382138895
99,0.0,0.0,0.0010613763837452207,9.755899382159284e-05,0,9.680505791718711e-05,0.0,0.0,9.680505791718712e-05,0.0,0.34425559536657513,0.4,0,0,0.0,0.004963736136608934,0.9779988504732248,0.5,-6.03510974918689e-19,0.4,0.35200000000000004,0.009680505791718712
100,0.0,0.0,0.0,2.6534409593630518e-05,0,8.07916987368193e-05,0.0,0.0,8.079169873681929e-05,0.0,0.33991501223512,0.4,0,0,0.0,0.0010613763837452207,0.9656676483952272,0.5,7.5174174068819155e-19,0.4,0.35200000000000004,0.00807916987368193
101,0.0,0.0,0.0,0.0,0,6.5548747348252e-05,0.0,0.0,6.554874734825201e-05,0.0,0.33467111244725983,0.4,0,0,0.0,0.0,0.950770205816079,0.5,-6.03510974918689e-19,0.4,0.35200000000000004,0.0065548747348252
102,0.0,0.0,0.0,0.0,0,5.5158936604203085e-05,0.0,0.0,5.515893660420308e-05,0.0,0.3302583975189236,0.4,0,0,0.0,0.0,0.9382340838605783,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.005515893660420308
103,0.0,0.0,0.0,0.0,0,4.760269172266291e-05,0.0,0.0,4.760269172266291e-05,0.0,0.3264501821811106,0.4,0,0,0.0,0.0,0.9274152902872459,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.004760269172266291
104,0.0,0.0,0.0,0.0,0,4.1852491966028386e-05,0.0,0.0,4.1852491966028386e-05,0.0,0.32310198282382835,0.4,0,0,0.0,0.0,0.9179033602949669,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0041852491966028384
105,0.0,0.0,0.0,0.0,0,3.732702516608096e-05,0.0,0.0,3.732702516608096e-05,0.0,0.3201158208105419,0.4,0,0,0.0,0.0,0.9094199454844939,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0037327025166080958
106,0.0,0.0,0.0,0.0,0,3.3671525949054264e-05,0.0,0.0,3.3671525949054264e-05,0.0,0.3174220987346176,0.4,0,0,0.0,0.0,0.901767325950618,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.003367152594905426
107,0.0,0.0,0.0,0.0,0,3.0656743794295095e-05,0.0,0.0,3.0656743794295095e-05,0.0,0.314969559231074,0.4,0,0,0.0,0.0,0.8947998841791874,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.003065674379429509
108,0.0,0.0,0.0,0.0,0,2.8127739395097456e-05,0.0,0.0,2.8127739395097456e-05,0.0,0.3127193400794662,0.4,0,0,0.0,0.0,0.8884072161348472,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0028127739395097454
109,0.0,0.0,0.0,0.0,0,2.5975934848313762e-05,0.0,0.0,2.5975934848313762e-05,0.0,0.31064126529160113,0.4,0,0,0.0,0.0,0.8825035945784122,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.002597593484831376
110,0.0,0.0,0.0,0.0,0,2.41229317371765e-05,0.0,0.0,2.41229317371765e-05,0.0,0.3087114307526271,0.4,0,0,0.0,0.0,0.8770211100926905,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.00241229317371765
111,0.0,0.0,0.0,0.0,0,2.2510681784369713e-05,0.0,0.0,2.2510681784369713e-05,0.0,0.30691057620987755,0.4,0,0,0.0,0.0,0.8719050460507883,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.002251068178436971
112,0.0,0.0,0.0,0.0,0,2.1095272880828177e-05,0.0,0.0,2.1095272880828174e-05,0.0,0.30522295437941127,0.4,0,0,0.0,0.0,0.8671106658506001,0.5,4.129285617864714e-19,0.4,0.35200000000000004,0.0021095272880828175
113,0.0,0.0,0.0,0.0,0,1.9842865573869867e-05,0.0,0.0,1.9842865573869867e-05,0.0,0.30363552513350167,0.4,0,0,0.0,0.0,0.8626009236747206,0.5,4.129285617864714e-19,0.4,0.35200000000000004,0.001984286557386987
114,0.0,0.0,0.0,0.0,0,1.872695753505015e-05,0.0,0.0,1.8726957535050155e-05,0.0,0.30213736853069767,0.4,0,0,0.0,0.0,0.8583447969622092,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0018726957535050155
115,0.0,0.0,0.0,0.0,0,1.7726494996143662e-05,0.0,0.0,1.7726494996143662e-05,0.0,0.3007192489310062,0.4,0,0,0.0,0.0,0.8543160480994494,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0017726494996143662
116,0.0,0.0,0.0,0.0,0,1.682453976241403e-05,0.0,0.0,1.682453976241403e-05,0.0,0.2993732857500131,0.4,0,0,0.0,0.0,0.8504922890625372,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0016824539762414026
117,0.0,0.0,0.0,0.0,0,1.600730977528061e-05,0.0,0.0,1.600730977528061e-05,0.0,0.2980927009679907,0.4,0,0,0.0,0.0,0.8468542641136098,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0016007309775280607
118,0.0,0.0,0.0,0.0,0,1.526347639496063e-05,0.0,0.0,1.5263476394960633e-05,0.0,0.29687162285639385,0.4,0,0,0.0,0.0,0.8433852922056643,0.5,-2.6469779601696886e-19,0.4,0.35200000000000004,0.001526347639496063
119,0.0,0.0,0.0,0.0,0,1.4583641595602075e-05,0.0,0.0,1.4583641595602073e-05,0.0,0.29570493152874566,0.4,0,0,0.0,0.0,0.8400708282066638,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0014583641595602072
120,0.0,0.0,0.0,0.0,0,1.3959943479981004e-05,0.0,0.0,1.3959943479981004e-05,0.0,0.2945881360503472,0.4,0,0,0.0,0.0,0.8368981137793954,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0013959943479981002
121,0.0,0.0,0.0,0.0,0,1.3385754780860037e-05,0.0,0.0,1.3385754780860037e-05,0.0,0.2935172756678784,0.4,0,0,0.0,0.0,0.8338558967837454,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0013385754780860038
122,0.0,0.0,0.0,0.0,0,1.2855449724142898e-05,0.0,0.0,1.2855449724142898e-05,0.0,0.292488839689947,0.4,0,0,0.0,0.0,0.8309342036646221,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0012855449724142897
123,0.0,0.0,0.0,0.0,0,1.2364221816225373e-05,0.0,0.0,1.2364221816225371e-05,0.0,0.29149970194464897,0.4,0,0,0.0,0.0,0.8281241532518435,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0012364221816225371
124,0.0,0.0,0.0,0.0,0,1.1907940026399289e-05,0.0,0.0,1.1907940026399289e-05,0.0,0.29054706674253705,0.4,0,0,0.0,0.0,0.8254178032458438,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0011907940026399287
125,0.0,0.0,0.0,0.0,0,1.1483034240916973e-05,0.0,0.0,1.1483034240916971e-05,0.0,0.2896284240032637,0.4,0,0,0.0,0.0,0.8228080227365445,0.5,2.4352197233561135e-19,0.4,0.35200000000000004,0.0011483034240916971
126,0.0,0.0,0.0,0.0,0,1.1086403263083168e-05,0.0,0.0,1.1086403263083171e-05,0.0,0.28874151174221707,0.4,0,0,0.0,0.0,0.8202883856312985,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.001108640326308317
127,0.0,0.0,0.0,0.0,0,1.0715340344663158e-05,0.0,0.0,1.0715340344663158e-05,0.0,0.28788428451464404,0.4,0,0,0.0,0.0,0.8178530810075114,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0010715340344663157
128,0.0,0.0,0.0,0.0,0,1.036747246997511e-05,0.0,0.0,1.036747246997511e-05,0.0,0.28705488671704604,0.4,0,0,0.0,0.0,0.8154968372643352,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.001036747246997511
129,0.0,0.0,0.0,0.0,0,1.0040710517410018e-05,0.0,0.0,1.0040710517410018e-05,0.0,0.2862516298756532,0.4,0,0,0.0,0.0,0.8132148576012875,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0010040710517410017
130,0.0,0.0,0.0,0.0,0,9.733208090456799e-06,0.0,0.0,9.733208090456799e-06,0.0,0.2854729732284167,0.4,0,0,0.0,0.0,0.8110027648534565,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0009733208090456797
131,0.0,0.0,0.0,0.0,0,9.443327308233897e-06,0.0,0.0,9.443327308233896e-06,0.0,0.284717507043758,0.4,0,0,0.0,0.0,0.8088565541015851,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0009443327308233896
132,0.0,0.0,0.0,0.0,0,9.169610220538743e-06,0.0,0.0,9.169610220538745e-06,0.0,0.2839839382261149,0.4,0,0,0.0,0.0,0.8067725517787354,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0009169610220538745
133,0.0,0.0,0.0,0.0,0,8.910754797349317e-06,0.0,0.0,8.910754797349317e-06,0.0,0.28327107784232697,0.4,0,0,0.0,0.0,0.8047473802338834,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0008910754797349315
134,0.0,0.0,0.0,0.0,0,8.665594660979496e-06,0.0,0.0,8.665594660979495e-06,0.0,0.2825778302694486,0.4,0,0,0.0,0.0,0.8027779269018426,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0008665594660979496
135,0.0,0.0,0.0,0.0,0,8.43308189759474e-06,0.0,0.0,8.433081897594741e-06,0.0,0.28190318371764106,0.4,0,0,0.0,0.0,0.800861317379662,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0008433081897594741
136,0.0,0.0,0.0,0.0,0,8.212272415835615e-06,0.0,0.0,8.212272415835615e-06,0.0,0.2812462019243742,0.4,0,0,0.0,0.0,0.7989948918306085,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0008212272415835614
137,0.0,0.0,0.0,0.0,0,8.002313422908594e-06,0.0,0.0,8.002313422908594e-06,0.0,0.28060601685054154,0.4,0,0,0.0,0.0,0.797176184234493,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0008002313422908593
138,0.0,0.0,0.0,0.0,0,7.802432669380322e-06,0.0,0.0,7.80243266938032e-06,0.0,0.27998182223699114,0.4,0,0,0.0,0.0,0.7954029040823611,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.000780243266938032
139,0.0,0.0,0.0,0.0,0,7.6119291780510275e-06,0.0,0.0,7.611929178051031e-06,0.0,0.279372867902747,0.4,0,0,0.0,0.0,0.7936729201782585,0.5,-2.6469779601696886e-19,0.4,0.35200000000000004,0.0007611929178051029
140,0.0,0.0,0.0,0.0,0,7.430165223449997e-06,0.0,0.0,7.430165223449995e-06,0.0,0.27877845468487106,0.4,0,0,0.0,0.0,0.7919842462638381,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0007430165223449994
141,0.0,0.0,0.0,0.0,0,7.256559369540303e-06,0.0,0.0,7.256559369540302e-06,0.0,0.27819792993530784,0.4,0,0,0.0,0.0,0.7903350282253063,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0007256559369540303
142,0.0,0.0,0.0,0.0,0,7.090580406320971e-06,0.0,0.0,7.090580406320971e-06,0.0,0.2776306835028021,0.4,0,0,0.0,0.0,0.7887235326784151,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.000709058040632097
143,0.0,0.0,0.0,0.0,0,6.931742052844234e-06,0.0,0.0,6.931742052844233e-06,0.0,0.27707614413857456,0.4,0,0,0.0,0.0,0.7871481367573141,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0006931742052844233
144,0.0,0.0,0.0,0.0,0,6.779598316016171e-06,0.0,0.0,6.779598316016173e-06,0.0,0.2765337762732933,0.4,0,0,0.0,0.0,0.7856073189582196,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0006779598316016172
145,0.0,0.0,0.0,0.0,0,6.63373941242738e-06,0.0,0.0,6.633739412427378e-06,0.0,0.2760030771202991,0.4,0,0,0.0,0.0,0.7840996509099405,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0006633739412427378
146,0.0,0.0,0.0,0.0,0,6.493788175153184e-06,0.0,0.0,6.493788175153185e-06,0.0,0.2754835740662868,0.4,0,0,0.0,0.0,0.7826237899610421,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0006493788175153184
147,0.0,0.0,0.0,0.0,0,6.35939687958805e-06,0.0,0.0,6.359396879588049e-06,0.0,0.27497482231591974,0.4,0,0,0.0,0.0,0.7811784724884083,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0006359396879588049
148,0.0,0.0,0.0,0.0,0,6.230244432425334e-06,0.0,0.0,6.2302444324253345e-06,0.0,0.27447640276132573,0.4,0,0,0.0,0.0,0.7797625078446753,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0006230244432425334
149,0.0,0.0,0.0,0.0,0,6.106033876251384e-06,0.0,0.0,6.106033876251383e-06,0.0,0.27398792005122563,0.4,0,0,0.0,0.0,0.7783747728728,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0006106033876251383
150,0.0,0.0,0.0,0.0,0,5.9864901691992065e-06,0.0,0.0,5.986490169199207e-06,0.0,0.2735090008376897,0.4,0,0,0.0,0.0,0.7770142069252548,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0005986490169199207
151,0.0,0.0,0.0,0.0,0,5.8713582049535505e-06,0.0,0.0,5.8713582049535505e-06,0.0,0.2730392921812934,0.4,0,0,0.0,0.0,0.7756798073332198,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0005871358204953551
152,0.0,0.0,0.0,0.0,0,5.760401043313672e-06,0.0,0.0,5.760401043313672e-06,0.0,0.2725784600978283,0.4,0,0,0.0,0.0,0.7743706252779213,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0005760401043313672
153,0.0,0.0,0.0,0.0,0,5.6533983256658235e-06,0.0,0.0,5.653398325665824e-06,0.0,0.2721261882317751,0.4,0,0,0.0,0.0,0.7730857620220882,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0005653398325665824
154,0.0,0.0,0.0,0.0,0,5.5501448532251934e-06,0.0,0.0,5.5501448532251934e-06,0.0,0.27168217664351707,0.4,0,0,0.0,0.0,0.771824365464537,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0005550144853225192
155,0.0,0.0,0.0,0.0,0,5.450449308884745e-06,0.0,0.0,5.450449308884744e-06,0.0,0.27124614069880626,0.4,0,0,0.0,0.0,0.770585626985245,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0005450449308884743
156,0.0,0.0,0.0,0.0,0,5.354133106042496e-06,0.0,0.0,5.354133106042497e-06,0.0,0.27081781005032285,0.4,0,0,0.0,0.0,0.7693687785520535,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.0005354133106042497
157,0.0,0.0,0.0,0.0,0,5.261029349942541e-06,0.0,0.0,5.26102934994254e-06,0.0,0.2703969277023274,0.4,0,0,0.0,0.0,0.7681730900634302,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.000526102934994254
158,0.0,0.0,0.0,0.0,0,5.17098189891711e-06,0.0,0.0,5.17098189891711e-06,0.0,0.2699832491504141,0.4,0,0,0.0,0.0,0.7669978669045854,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.000517098189891711
159,0.0,0.0,0.0,0.0,0,5.083844514506588e-06,0.0,0.0,5.083844514506587e-06,0.0,0.2695765415892536,0.4,0,0,0.0,0.0,0.765842447696743,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0005083844514506587
160,0.0,0.0,0.0,0.0,0,4.999480090801911e-06,0.0,0.0,4.999480090801912e-06,0.0,0.2691765831819895,0.4,0,0,0.0,0.0,0.7647062022215609,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004999480090801912
161,0.0,0.0,0.0,0.0,0,4.917759954533893e-06,0.0,0.0,4.917759954533893e-06,0.0,0.26878316238562683,0.4,0,0,0.0,0.0,0.7635885295046216,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004917759954533893
162,0.0,0.0,0.0,0.0,0,4.838563228453839e-06,0.0,0.0,4.838563228453839e-06,0.0,0.26839607732735055,0.4,0,0,0.0,0.0,0.7624888560436094,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004838563228453839
163,0.0,0.0,0.0,0.0,0,4.7617762514340496e-06,0.0,0.0,4.7617762514340496e-06,0.0,0.26801513522723586,0.4,0,0,0.0,0.0,0.7614066341682836,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004761776251434049
164,0.0,0.0,0.0,0.0,0,4.687292049484761e-06,0.0,0.0,4.6872920494847615e-06,0.0,0.2676401518632771,0.4,0,0,0.0,0.0,0.7603413405206735,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.00046872920494847603
165,0.0,0.0,0.0,0.0,0,4.615009852552196e-06,0.0,0.0,4.615009852552195e-06,0.0,0.2672709510750729,0.4,0,0,0.0,0.0,0.7592924746450935,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004615009852552194
166,0.0,0.0,0.0,0.0,0,4.544834652546019e-06,0.0,0.0,4.544834652546019e-06,0.0,0.26690736430286927,0.4,0,0,0.0,0.0,0.7582595576786058,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00045448346525460187
167,0.0,0.0,0.0,0.0,0,4.4766767985536535e-06,0.0,0.0,4.4766767985536535e-06,0.0,0.266549230158985,0.4,0,0,0.0,0.0,0.75724213113348,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004476676798553653
168,0.0,0.0,0.0,0.0,0,4.410451625645692e-06,0.0,0.0,4.410451625645692e-06,0.0,0.26619639402893336,0.4,0,0,0.0,0.0,0.7562397557640151,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004410451625645692
169,0.0,0.0,0.0,0.0,0,4.346079114067985e-06,0.0,0.0,4.346079114067985e-06,0.0,0.26584870769980795,0.4,0,0,0.0,0.0,0.7552520105108179,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00043460791140679844
170,0.0,0.0,0.0,0.0,0,4.283483575960805e-06,0.0,0.0,4.283483575960805e-06,0.0,0.2655060290137311,0.4,0,0,0.0,0.0,0.7542784915162815,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004283483575960804
171,0.0,0.0,0.0,0.0,0,4.222593367048349e-06,0.0,0.0,4.222593367048349e-06,0.0,0.2651682215443672,0.4,0,0,0.0,0.0,0.7533188112055886,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00042225933670483483
172,0.0,0.0,0.0,0.0,0,4.163340621009721e-06,0.0,0.0,4.163340621009721e-06,0.0,0.26483515429468646,0.4,0,0,0.0,0.0,0.7523725974280865,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00041633406210097207
173,0.0,0.0,0.0,0.0,0,4.105661004479036e-06,0.0,0.0,4.105661004479035e-06,0.0,0.26450670141432814,0.4,0,0,0.0,0.0,0.7514394926543412,0.5,7.411538288475128e-20,0.4,0.35200000000000004,0.0004105661004479036
174,0.0,0.0,0.0,0.0,0,4.049493490831463e-06,0.0,0.0,4.0494934908314635e-06,0.0,0.2641827419350617,0.4,0,0,0.0,0.0,0.7505191532246069,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0004049493490831463
175,0.0,0.0,0.0,0.0,0,3.994780151098058e-06,0.0,0.0,3.994780151098059e-06,0.0,0.26386315952297384,0.4,0,0,0.0,0.0,0.749611248644812,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.00039947801510980586
176,0.0,0.0,0.0,0.0,0,3.941465960516655e-06,0.0,0.0,3.941465960516654e-06,0.0,0.2635478422461325,0.4,0,0,0.0,0.0,0.7487154609265126,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0003941465960516654
177,0.0,0.0,0.0,0.0,0,3.889498619373318e-06,0.0,0.0,3.889498619373318e-06,0.0,0.2632366823565826,0.4,0,0,0.0,0.0,0.7478314839675642,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00038894986193733176
178,0.0,0.0,0.0,0.0,0,3.838828386919032e-06,0.0,0.0,3.838828386919033e-06,0.0,0.26292957608562906,0.4,0,0,0.0,0.0,0.7469590229705371,0.5,-9.529120656610879e-20,0.4,0.35200000000000004,0.00038388283869190325
179,0.0,0.0,0.0,0.0,0,3.7894079272630886e-06,0.0,0.0,3.7894079272630873e-06,0.0,0.262626423451448,0.4,0,0,0.0,0.0,0.746097793896159,0.5,3.176373552203626e-20,0.4,0.35200000000000004,0.0003789407927263087
180,0.0,0.0,0.0,0.0,0,3.741192166248889e-06,0.0,0.0,3.7411921662488892e-06,0.0,0.2623271280781481,0.4,0,0,0.0,0.0,0.7452475229492843,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0003741192166248889
181,0.0,0.0,0.0,0.0,0,3.6941381584108182e-06,0.0,0.0,3.694138158410818e-06,0.0,0.26203159702547524,0.4,0,0,0.0,0.0,0.7444079460951001,0.5,3.176373552203626e-20,0.4,0.35200000000000004,0.0003694138158410818
182,0.0,0.0,0.0,0.0,0,3.648204963194465e-06,0.0,0.0,3.6482049631944656e-06,0.0,0.2617397406284197,0.4,0,0,0.0,0.0,0.7435788086034649,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00036482049631944655
183,0.0,0.0,0.0,0.0,0,3.603353529697325e-06,0.0,0.0,3.603353529697325e-06,0.0,0.26145147234604393,0.4,0,0,0.0,0.0,0.742759864619443,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0003603353529697325
184,0.0,0.0,0.0,0.0,0,3.5595465892543787e-06,0.0,0.0,3.5595465892543787e-06,0.0,0.2611667086189036,0.4,0,0,0.0,0.0,0.7419508767582488,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0003559546589254379
185,0.0,0.0,0.0,0.0,0,3.5167485552532927e-06,0.0,0.0,3.5167485552532927e-06,0.0,0.2608853687344834,0.4,0,0,0.0,0.0,0.7411516157229642,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0003516748555253293
186,0.0,0.0,0.0,0.0,0,3.474925429618822e-06,0.0,0.0,3.4749254296188226e-06,0.0,0.26060737470011397,0.4,0,0,0.0,0.0,0.7403618599435055,0.5,-5.293955920339377e-20,0.4,0.35200000000000004,0.0003474925429618822
187,0.0,0.0,0.0,0.0,0,3.434044715454514e-06,0.0,0.0,3.4340447154545134e-06,0.0,0.2603326511228776,0.4,0,0,0.0,0.0,0.7395813952354477,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00034340447154545135
188,0.0,0.0,0.0,0.0,0,3.3940753353748106e-06,0.0,0.0,3.394075335374811e-06,0.0,0.2600611250960477,0.4,0,0,0.0,0.0,0.7388100144774081,0.5,-5.293955920339377e-20,0.4,0.35200000000000004,0.0003394075335374811
189,0.0,0.0,0.0,0.0,0,3.3549875551000913e-06,0.0,0.0,3.354987555100091e-06,0.0,0.2597927260916397,0.4,0,0,0.0,0.0,0.7380475173057945,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0003354987555100091
190,0.0,0.0,0.0,0.0,0,3.316752911923843e-06,0.0,0.0,3.3167529119238433e-06,0.0,0.2595273858586858,0.4,0,0,0.0,0.0,0.7372937098258119,0.5,-5.293955920339377e-20,0.4,0.35200000000000004,0.0003316752911923843
191,0.0,0.0,0.0,0.0,0,3.27934414769375e-06,0.0,0.0,3.2793441476937495e-06,0.0,0.2592650383268703,0.4,0,0,0.0,0.0,0.7365484043376997,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00032793441476937493
192,0.0,0.0,0.0,0.0,0,3.242735145978315e-06,0.0,0.0,3.2427351459783152e-06,0.0,0.2590056195151921,0.4,0,0,0.0,0.0,0.7358114190772501,0.5,-5.293955920339377e-20,0.4,0.35200000000000004,0.0003242735145978315
193,0.0,0.0,0.0,0.0,0,3.206900873117588e-06,0.0,0.0,3.2069008731175875e-06,0.0,0.25874906744534265,0.4,0,0,0.0,0.0,0.7350825779697234,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.00032069008731175873
194,0.0,0.0,0.0,0.0,0,3.171817322881194e-06,0.0,0.0,3.1718173228811944e-06,0.0,0.2584953220595122,0.4,0,0,0.0,0.0,0.7343617103963413,0.5,-5.293955920339377e-20,0.4,0.35200000000000004,0.0003171817322881194
195,0.0,0.0,0.0,0.0,0,3.137461464478986e-06,0.0,0.0,3.1374614644789857e-06,0.0,0.2582443251423539,0.4,0,0,0.0,0.0,0.7336486509725962,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.0003137461464478985
196,0.0,0.0,0.0,0.0,0,3.1038111936901803e-06,0.0,0.0,3.1038111936901803e-06,0.0,0.25799602024685875,0.4,0,0,0.0,0.0,0.7329432393376668,0.5,-1.0587911840678754e-20,0.4,0.35200000000000004,0.000310381119369018
197,0.0,0.0,0.0,0.0,0,3.07084528689512e-06,0.0,0.0,3.0708452868951203e-06,0.0,0.25775035262390716,0.4,0,0,0.0,0.0,0.7322453199542817,0.5,-5.293955920339377e-20,0.4,0.35200000000000004,0.000307084528689512
198,0.0,0.0,0.0,0.0,0,3.0385433578108543e-06,0.0,0.0,3.0385433578108543e-06,0.0,0.2575072691552823,0.4,0,0,0.0,0.0,0.7315547419184156,0.5,-5.293955920339377e-20,0.4,0.35200000000000004,0.0003038543357810854
199,0.0,0.0,0.0,0.0,0,3.00688581674704e-06,0.0,0.0,3.00688581674704e-06,0.0,0.2572667182899426,0.4,0,0,0.0,0.0,0.7308713587782458,0.5,-5.293955920339377e-20,0.4,0.35200000000000004,0.000300688581674704
